# n=36, modulus d=4, coefficients d=6
# Frobenius number = 2073586, Frobenius root = 275, Apery max = 2075009
coefficients = [1423, 100003, 125003, 150001, 175003, 200003, 225001, 250007, 275003, 300007, 
                325001, 350003, 375001, 400009, 425003, 450001, 475001, 500009, 525001, 550001, 
                575003, 600001, 625001, 650003, 675001, 700001, 725003, 750001, 775001, 800009, 
                825001, 850009, 875003, 900001, 925001, 950009]


Residues, Apery set, Zeros
1132, 1925028, 1923605
1133, 1925029, 1923606
1134, 1925030, 1923607
1135, 1750002, 1748579
1136, 1750003, 1748580
1137, 1750004, 1748581
1138, 1750005, 1748582
1139, 1750006, 1748583
1140, 1750007, 1748584
1141, 1750008, 1748585
1142, 475001, 473578
1143, 475002, 473579
1144, 1750011, 1748588
1145, 475004, 473581
1146, 475005, 473582
1147, 475006, 473583
1148, 475007, 473584
1149, 475008, 473585
1150, 475009, 473586
1151, 475010, 473587
1152, 1750019, 1748596
1153, 475012, 473589
1154, 475013, 473590
1155, 1750022, 1748599
1156, 1750023, 1748600
1157, 1750024, 1748601
1158, 1750025, 1748602
1159, 1750026, 1748603
1160, 1750027, 1748604
1161, 1750028, 1748605
1162, 1750029, 1748606
1163, 1750030, 1748607
1164, 1575002, 1573579
1165, 1575003, 1573580
1166, 1575004, 1573581
1167, 1575005, 1573582
1168, 1575006, 1573583
1169, 1575007, 1573584
1170, 1575008, 1573585
1171, 1575009, 1573586
1172, 300002, 298579
1173, 1575011, 1573588
1174, 1575012, 1573589
1175, 1575013, 1573590
1176, 300006, 298583
1177, 300007, 298584
1178, 1575016, 1573593
1179, 300009, 298586
1180, 1575018, 1573595
1181, 1575019, 1573596
1182, 1575020, 1573597
1183, 1575021, 1573598
1184, 1575022, 1573599
1185, 1575023, 1573600
1186, 1575024, 1573601
1187, 1575025, 1573602
1188, 1575026, 1573603
1189, 1575027, 1573604
1190, 1575028, 1573605
1191, 1575029, 1573606
1192, 1575030, 1573607
1193, 1400002, 1398579
1194, 1400003, 1398580
1195, 1400004, 1398581
1196, 1400005, 1398582
1197, 1400006, 1398583
1198, 1400007, 1398584
1199, 1400008, 1398585
1200, 1400009, 1398586
1201, 1400010, 1398587
1202, 125003, 123580
1203, 1400012, 1398589
1204, 1400013, 1398590
1205, 1400014, 1398591
1206, 1400015, 1398592
1207, 1400016, 1398593
1208, 1400017, 1398594
1209, 1400018, 1398595
1210, 1400019, 1398596
1211, 1400020, 1398597
1212, 1400021, 1398598
1213, 1400022, 1398599
1214, 1400023, 1398600
1215, 1400024, 1398601
1216, 1400025, 1398602
1217, 1400026, 1398603
1218, 1400027, 1398604
1219, 1400028, 1398605
1220, 1400029, 1398606
1221, 1400030, 1398607
1222, 1225002, 1223579
1223, 1225003, 1223580
1224, 1225004, 1223581
1225, 1225005, 1223582
1226, 1225006, 1223583
1227, 1225007, 1223584
1228, 1225008, 1223585
1229, 1225009, 1223586
1230, 1225010, 1223587
1231, 1225011, 1223588
1232, 1225012, 1223589
1233, 1225013, 1223590
1234, 1225014, 1223591
1235, 1225015, 1223592
1236, 1225016, 1223593
1237, 1225017, 1223594
1238, 1225018, 1223595
1239, 1225019, 1223596
1240, 1225020, 1223597
1241, 1225021, 1223598
1242, 1225022, 1223599
1243, 1225023, 1223600
1244, 1225024, 1223601
1245, 1225025, 1223602
1246, 1225026, 1223603
1247, 1225027, 1223604
1248, 1225028, 1223605
1249, 1225029, 1223606
1250, 1225030, 1223607
1251, 1050002, 1048579
1252, 1050003, 1048580
1253, 1050004, 1048581
1254, 1050005, 1048582
1255, 1050006, 1048583
1256, 1050007, 1048584
1257, 1050008, 1048585
1258, 1050009, 1048586
1259, 1050010, 1048587
1260, 1050011, 1048588
1261, 1050012, 1048589
1262, 1050013, 1048590
1263, 1050014, 1048591
1264, 1050015, 1048592
1265, 1050016, 1048593
1266, 1050017, 1048594
1267, 1050018, 1048595
1268, 1050019, 1048596
1269, 1050020, 1048597
1270, 1050021, 1048598
1271, 1050022, 1048599
1272, 1050023, 1048600
1273, 1050024, 1048601
1274, 1050025, 1048602
1275, 1050026, 1048603
1276, 1050027, 1048604
1277, 1050028, 1048605
1278, 1050029, 1048606
1279, 1050030, 1048607
1280, 875002, 873579
1281, 875003, 873580
1282, 875004, 873581
1283, 875005, 873582
1284, 875006, 873583
1285, 875007, 873584
1286, 875008, 873585
1287, 875009, 873586
1288, 875010, 873587
1289, 875011, 873588
1290, 875012, 873589
1291, 875013, 873590
1292, 875014, 873591
1293, 875015, 873592
1294, 875016, 873593
1295, 875017, 873594
1296, 875018, 873595
1297, 875019, 873596
1298, 875020, 873597
1299, 875021, 873598
1300, 875022, 873599
1301, 875023, 873600
1302, 875024, 873601
1303, 875025, 873602
1304, 1975005, 1973582
1305, 1975006, 1973583
1306, 1975007, 1973584
1307, 1975008, 1973585
1308, 700001, 698578
1309, 700002, 698579
1310, 700003, 698580
1311, 700004, 698581
1312, 700005, 698582
1313, 700006, 698583
1314, 700007, 698584
1315, 700008, 698585
1316, 700009, 698586
1317, 700010, 698587
1318, 700011, 698588
1319, 700012, 698589
1320, 700013, 698590
1321, 700014, 698591
1322, 700015, 698592
1323, 700016, 698593
1324, 700017, 698594
1325, 700018, 698595
1326, 700019, 698596
1327, 700020, 698597
1328, 700021, 698598
1329, 1975030, 1973607
1330, 1800002, 1798579
1331, 1800003, 1798580
1332, 1800004, 1798581
1333, 1800005, 1798582
1334, 1800006, 1798583
1335, 1800007, 1798584
1336, 1800008, 1798585
1337, 525001, 523578
1338, 525002, 523579
1339, 525003, 523580
1340, 525004, 523581
1341, 1800013, 1798590
1342, 525006, 523583
1343, 525007, 523584
1344, 525008, 523585
1345, 525009, 523586
1346, 525010, 523587
1347, 525011, 523588
1348, 525012, 523589
1349, 525013, 523590
1350, 1800022, 1798599
1351, 525015, 523592
1352, 1800024, 1798601
1353, 1800025, 1798602
1354, 1800026, 1798603
1355, 1800027, 1798604
1356, 1800028, 1798605
1357, 1800029, 1798606
1358, 1800030, 1798607
1359, 1625002, 1623579
1360, 1625003, 1623580
1361, 1625004, 1623581
1362, 1625005, 1623582
1363, 1625006, 1623583
1364, 1625007, 1623584
1365, 1625008, 1623585
1366, 1625009, 1623586
1367, 1625010, 1623587
1368, 350003, 348580
1369, 350004, 348581
1370, 1625013, 1623590
1371, 350006, 348583
1372, 350007, 348584
1373, 1625016, 1623593
1374, 350009, 348586
1375, 350010, 348587
1376, 1625019, 1623596
1377, 1625020, 1623597
1378, 1625021, 1623598
1379, 1625022, 1623599
1380, 1625023, 1623600
1381, 1625024, 1623601
1382, 1625025, 1623602
1383, 1625026, 1623603
1384, 1625027, 1623604
1385, 1625028, 1623605
1386, 1625029, 1623606
1387, 1625030, 1623607
1388, 1450002, 1448579
1389, 1450003, 1448580
1390, 1450004, 1448581
1391, 1450005, 1448582
1392, 1450006, 1448583
1393, 1450007, 1448584
1394, 1450008, 1448585
1395, 1450009, 1448586
1396, 1450010, 1448587
1397, 175003, 173580
1398, 1450012, 1448589
1399, 1450013, 1448590
1400, 1450014, 1448591
1401, 1450015, 1448592
1402, 1450016, 1448593
1403, 1450017, 1448594
1404, 1450018, 1448595
1405, 1450019, 1448596
1406, 1450020, 1448597
1407, 1450021, 1448598
1408, 1450022, 1448599
1409, 1450023, 1448600
1410, 1450024, 1448601
1411, 1450025, 1448602
1412, 1450026, 1448603
1413, 1450027, 1448604
1414, 1450028, 1448605
1415, 1450029, 1448606
1416, 1450030, 1448607
1417, 1275002, 1273579
1418, 1275003, 1273580
1419, 1275004, 1273581
1420, 1275005, 1273582
1421, 1275006, 1273583
1422, 1275007, 1273584
