# n=30, modulus d=4, coefficients d=5
# Frobenius number = 393324, Frobenius root = 4377, Apery max = 403297
coefficients = [9973, 13001, 16001, 19001, 22003, 25013, 28027, 31013, 34007, 37001, 
                    40009, 43003, 46021, 49003, 52009, 55001, 58013, 61001, 64007, 67001, 
                    70009, 73001, 76003, 79001, 82013, 85009, 88007, 91039, 94001, 97001]


Residues, Apery set, Zeros
2443, 142065, 132092
2444, 142066, 132093
2445, 152040, 142067
2446, 142068, 132095
2447, 142069, 132096
2448, 142070, 132097
2449, 142071, 132098
2450, 142072, 132099
2451, 142073, 132100
2452, 152047, 142074
2453, 152048, 142075
2454, 152049, 142076
2455, 152050, 142077
2456, 152051, 142078
2457, 152052, 142079
2458, 152053, 142080
2459, 152054, 142081
2460, 152055, 142082
2461, 152056, 142083
2462, 142084, 132111
2463, 142085, 132112
2464, 152059, 142086
2465, 152060, 142087
2466, 152061, 142088
2467, 152062, 142089
2468, 152063, 142090
2469, 152064, 142091
2470, 152065, 142092
2471, 162039, 152066
2472, 142094, 132121
2473, 162041, 152068
2474, 152069, 142096
2475, 162043, 152070
2476, 152071, 142098
2477, 152072, 142099
2478, 152073, 142100
2479, 162047, 152074
2480, 152075, 142102
2481, 162049, 152076
2482, 152077, 142104
2483, 162051, 152078
2484, 152079, 142106
2485, 162053, 152080
2486, 152081, 142108
2487, 162055, 152082
2488, 152083, 142110
2489, 172030, 162057
2490, 152085, 142112
2491, 152086, 142113
2492, 152087, 142114
2493, 162061, 152088
2494, 152089, 142116
2495, 162063, 152090
2496, 152091, 142118
2497, 172038, 162065
2498, 162066, 152093
2499, 172040, 162067
2500, 152095, 142122
2501, 162069, 152096
2502, 152097, 142124
2503, 172044, 162071
2504, 162072, 152099
2505, 162073, 152100
2506, 152101, 142128
2507, 172048, 162075
2508, 162076, 152103
2509, 172050, 162077
2510, 152105, 142132
2511, 172052, 162079
2512, 162080, 152107
2513, 172054, 162081
2514, 162082, 152109
2515, 172056, 162083
2516, 162084, 152111
2517, 172058, 162085
2518, 162086, 152113
2519, 162087, 152114
2520, 162088, 152115
2521, 172062, 162089
2522, 152117, 142144
2523, 172064, 162091
2524, 162092, 152119
2525, 172066, 162093
2526, 162094, 152121
2527, 172068, 162095
2528, 162096, 152123
2529, 172070, 162097
2530, 172071, 162098
2531, 182045, 172072
2532, 172073, 162100
2533, 172074, 162101
2534, 162102, 152129
2535, 172076, 162103
2536, 162104, 152131
2537, 172078, 162105
2538, 162106, 152133
2539, 172080, 162107
2540, 162108, 152135
2541, 172082, 162109
2542, 162110, 152137
2543, 172084, 162111
2544, 172085, 162112
2545, 182059, 172086
2546, 172087, 162114
2547, 172088, 162115
2548, 162116, 152143
2549, 182063, 172090
2550, 172091, 162118
2551, 182065, 172092
2552, 172093, 162120
2553, 182067, 172094
2554, 162122, 152149
2555, 182069, 172096
2556, 172097, 162124
2557, 182071, 172098
2558, 172099, 162126
2559, 182073, 172100
2560, 172101, 162128
2561, 182075, 172102
2562, 172103, 162130
2563, 182077, 172104
2564, 172105, 162132
2565, 172106, 162133
2566, 162134, 152161
2567, 182081, 172108
2568, 172109, 162136
2569, 182083, 172110
2570, 162138, 152165
2571, 182085, 172112
2572, 172113, 162140
2573, 182087, 172114
2574, 172115, 162142
2575, 182089, 172116
2576, 172117, 162144
2577, 182091, 172118
2578, 182092, 172119
2579, 182093, 172120
2580, 172121, 162148
2581, 182095, 172122
2582, 172123, 162150
2583, 182097, 172124
2584, 172125, 162152
2585, 192072, 182099
2586, 182100, 172127
2587, 192074, 182101
2588, 182102, 172129
2589, 182103, 172130
2590, 182104, 172131
2591, 192078, 182105
2592, 182106, 172133
2593, 192080, 182107
2594, 182108, 172135
2595, 192082, 182109
2596, 172137, 162164
2597, 182111, 172138
2598, 182112, 172139
2599, 192086, 182113
2600, 182114, 172141
2601, 192088, 182115
2602, 182116, 172143
2603, 182117, 172144
2604, 192091, 182118
2605, 192092, 182119
2606, 192093, 182120
2607, 192094, 182121
2608, 192095, 182122
2609, 192096, 182123
2610, 182124, 172151
2611, 192098, 182125
2612, 192099, 182126
2613, 192100, 182127
2614, 192101, 182128
2615, 192102, 182129
2616, 192103, 182130
2617, 192104, 182131
2618, 202078, 192105
2619, 192106, 182133
2620, 202080, 192107
2621, 192108, 182135
2622, 202082, 192109
2623, 192110, 182137
2624, 182138, 172165
2625, 192112, 182139
2626, 192113, 182140
2627, 192114, 182141
2628, 192115, 182142
2629, 192116, 182143
2630, 202090, 192117
2631, 202091, 192118
2632, 202092, 192119
2633, 192120, 182147
2634, 202094, 192121
2635, 192122, 182149
2636, 202096, 192123
2637, 192124, 182151
2638, 192125, 182152
2639, 192126, 182153
2640, 202100, 192127
2641, 192128, 182155
2642, 202102, 192129
2643, 202103, 192130
2644, 212077, 202104
2645, 202105, 192132
2646, 212079, 202106
2647, 202107, 192134
2648, 212081, 202108
2649, 192136, 182163
2650, 212083, 202110
2651, 202111, 192138
2652, 192139, 182166
2653, 202113, 192140
2654, 202114, 192141
2655, 202115, 192142
2656, 202116, 192143
2657, 192144, 182171
2658, 212091, 202118
2659, 202119, 192146
2660, 212093, 202120
2661, 202121, 192148
2662, 212095, 202122
2663, 202123, 192150
2664, 212097, 202124
2665, 202125, 192152
2666, 202126, 192153
2667, 202127, 192154
2668, 212101, 202128
2669, 202129, 192156
2670, 212103, 202130
2671, 202131, 192158
2672, 212105, 202132
2673, 202133, 192160
2674, 222080, 212107
2675, 202135, 192162
2676, 222082, 212109
2677, 212110, 202137
2678, 212111, 202138
2679, 202139, 192166
2680, 212113, 202140
2681, 202141, 192168
2682, 212115, 202142
2683, 202143, 192170
2684, 212117, 202144
2685, 212118, 202145
2686, 222092, 212119
2687, 202147, 192174
2688, 212121, 202148
2689, 202149, 192176
2690, 222096, 212123
2691, 212124, 202151
2692, 222098, 212125
2693, 212126, 202153
2694, 222100, 212127
2695, 212128, 202155
2696, 222102, 212129
2697, 202157, 192184
2698, 222104, 212131
2699, 212132, 202159
2700, 222106, 212133
2701, 202161, 192188
2702, 222108, 212135
2703, 212136, 202163
2704, 222110, 212137
2705, 212138, 202165
2706, 222112, 212139
2707, 212140, 202167
2708, 222114, 212141
2709, 202169, 192196
2710, 222116, 212143
2711, 212144, 202171
2712, 222118, 212145
2713, 212146, 202173
2714, 222120, 212147
2715, 212148, 202175
2716, 222122, 212149
2717, 222123, 212150
2718, 232097, 222124
2719, 212152, 202179
2720, 222126, 212153
2721, 222127, 212154
2722, 222128, 212155
2723, 212156, 202183
2724, 222130, 212157
2725, 212158, 202185
2726, 222132, 212159
2727, 212160, 202187
2728, 222134, 212161
2729, 212162, 202189
2730, 222136, 212163
2731, 212164, 202191
2732, 232111, 222138
2733, 222139, 212166
2734, 232113, 222140
2735, 212168, 202195
2736, 232115, 222142
2737, 222143, 212170
2738, 222144, 212171
2739, 222145, 212172
2740, 232119, 222146
2741, 222147, 212174
2742, 222148, 212175
2743, 212176, 202203
2744, 232123, 222150
2745, 222151, 212178
2746, 232125, 222152
2747, 222153, 212180
2748, 232127, 222154
2749, 222155, 212182
2750, 232129, 222156
2751, 232130, 222157
2752, 232131, 222158
2753, 232132, 222159
2754, 232133, 222160
2755, 232134, 222161
2756, 232135, 222162
2757, 212190, 202217
2758, 232137, 222164
2759, 222165, 212192
2760, 232139, 222166
2761, 222167, 212194
2762, 232141, 222168
2763, 232142, 222169
2764, 232143, 222170
2765, 232144, 222171
2766, 232145, 222172
2767, 232146, 222173
2768, 232147, 222174
2769, 232148, 222175
2770, 232149, 222176
2771, 222177, 212204
2772, 242124, 232151
2773, 232152, 222179
2774, 232153, 222180
2775, 232154, 222181
2776, 232155, 222182
2777, 242129, 232156
2778, 242130, 232157
2779, 242131, 232158
2780, 242132, 232159
2781, 242133, 232160
2782, 242134, 232161
2783, 242135, 232162
2784, 242136, 232163
2785, 222191, 212218
2786, 242138, 232165
2787, 232166, 222193
2788, 242140, 232167
2789, 232168, 222195
2790, 232169, 222196
2791, 242143, 232170
2792, 242144, 232171
2793, 242145, 232172
2794, 242146, 232173
2795, 242147, 232174
2796, 242148, 232175
2797, 252122, 242149
2798, 232177, 222204
2799, 232178, 222205
2800, 242152, 232179
2801, 242153, 232180
2802, 242154, 232181
2803, 242155, 232182
2804, 242156, 232183
2805, 252130, 242157
2806, 242158, 232185
2807, 252132, 242159
2808, 242160, 232187
2809, 252134, 242161
2810, 242162, 232189
2811, 252136, 242163
2812, 242164, 232191
2813, 242165, 232192
2814, 242166, 232193
2815, 242167, 232194
2816, 252141, 242168
2817, 242169, 232196
2818, 242170, 232197
2819, 252144, 242171
2820, 252145, 242172
2821, 252146, 242173
2822, 242174, 232201
2823, 252148, 242175
2824, 242176, 232203
2825, 252150, 242177
2826, 242178, 232205
2827, 252152, 242179
2828, 252153, 242180
2829, 252154, 242181
2830, 242182, 232209
2831, 252156, 242183
2832, 252157, 242184
2833, 262131, 252158
2834, 252159, 242186
2835, 262133, 252160
2836, 252161, 242188
2837, 262135, 252162
2838, 252163, 242190
2839, 262137, 252164
2840, 252165, 242192
2841, 262139, 252166
2842, 252167, 242194
2843, 252168, 242195
2844, 252169, 242196
2845, 262143, 252170
2846, 252171, 242198
2847, 262145, 252172
2848, 252173, 242200
2849, 262147, 252174
2850, 252175, 242202
2851, 262149, 252176
2852, 252177, 242204
2853, 262151, 252178
2854, 252179, 242206
2855, 262153, 252180
2856, 262154, 252181
2857, 262155, 252182
2858, 242210, 232237
2859, 262157, 252184
2860, 252185, 242212
2861, 262159, 252186
2862, 252187, 242214
2863, 272134, 262161
2864, 262162, 252189
2865, 262163, 252190
2866, 252191, 242218
2867, 272138, 262165
2868, 252193, 242220
2869, 262167, 252194
2870, 252195, 242222
2871, 262169, 252196
2872, 252197, 242224
2873, 272144, 262171
2874, 252199, 242226
2875, 272146, 262173
2876, 262174, 252201
2877, 272148, 262175
2878, 262176, 252203
2879, 272150, 262177
2880, 262178, 252205
2881, 272152, 262179
2882, 262180, 252207
2883, 272154, 262181
2884, 262182, 252209
2885, 272156, 262183
2886, 262184, 252211
2887, 272158, 262185
2888, 262186, 252213
2889, 262187, 252214
2890, 252215, 242242
2891, 272162, 262189
2892, 262190, 252217
2893, 272164, 262191
2894, 262192, 252219
2895, 272166, 262193
2896, 262194, 252221
2897, 272168, 262195
2898, 272169, 262196
2899, 272170, 262197
2900, 262198, 252225
2901, 272172, 262199
2902, 262200, 252227
2903, 272174, 262201
2904, 262202, 252229
2905, 272176, 262203
2906, 262204, 252231
2907, 272178, 262205
2908, 262206, 252233
2909, 272180, 262207
2910, 272181, 262208
2911, 282155, 272182
2912, 272183, 262210
2913, 282157, 272184
2914, 272185, 262212
2915, 272186, 262213
2916, 272187, 262214
2917, 272188, 262215
2918, 252243, 242270
2919, 282163, 272190
2920, 262218, 252245
2921, 272192, 262219
2922, 262220, 252247
2923, 282167, 272194
2924, 272195, 262222
2925, 272196, 262223
2926, 272197, 262224
2927, 282171, 272198
2928, 272199, 262226
2929, 282173, 272200
2930, 282174, 272201
2931, 272202, 262229
2932, 262230, 252257
2933, 282177, 272204
2934, 272205, 262232
2935, 282179, 272206
2936, 272207, 262234
2937, 282181, 272208
2938, 282182, 272209
2939, 282183, 272210
2940, 282184, 272211
2941, 282185, 272212
2942, 282186, 272213
2943, 282187, 272214
2944, 282188, 272215
2945, 282189, 272216
2946, 272217, 262244
2947, 282191, 272218
2948, 272219, 262246
2949, 282193, 272220
2950, 272221, 262248
2951, 282195, 272222
2952, 282196, 272223
2953, 282197, 272224
2954, 282198, 272225
2955, 282199, 272226
2956, 282200, 272227
2957, 282201, 272228
2958, 292175, 282202
2959, 282203, 272230
2960, 282204, 272231
2961, 282205, 272232
2962, 282206, 272233
2963, 282207, 272234
2964, 282208, 272235
2965, 292182, 282209
2966, 292183, 282210
2967, 292184, 282211
2968, 292185, 282212
2969, 292186, 282213
2970, 292187, 282214
2971, 292188, 282215
2972, 292189, 282216
2973, 292190, 282217
2974, 292191, 282218
2975, 282219, 272246
2976, 282220, 272247
2977, 292194, 282221
2978, 292195, 282222
2979, 292196, 282223
2980, 292197, 282224
2981, 292198, 282225
2982, 292199, 282226
2983, 292200, 282227
2984, 302174, 292201
2985, 282229, 272256
2986, 302176, 292203
2987, 292204, 282231
2988, 302178, 292205
2989, 292206, 282233
2990, 292207, 282234
2991, 292208, 282235
2992, 302182, 292209
2993, 292210, 282237
2994, 302184, 292211
2995, 292212, 282239
2996, 302186, 292213
2997, 292214, 282241
2998, 302188, 292215
2999, 292216, 282243
3000, 302190, 292217
3001, 292218, 282245
3002, 312165, 302192
3003, 292220, 282247
3004, 292221, 282248
3005, 292222, 282249
3006, 302196, 292223
3007, 292224, 282251
3008, 302198, 292225
3009, 292226, 282253
3010, 312173, 302200
3011, 302201, 292228
3012, 312175, 302202
3013, 292230, 282257
3014, 302204, 292231
3015, 292232, 282259
3016, 312179, 302206
3017, 302207, 292234
3018, 302208, 292235
3019, 292236, 282263
3020, 312183, 302210
3021, 302211, 292238
3022, 312185, 302212
3023, 292240, 282267
3024, 312187, 302214
3025, 302215, 292242
3026, 312189, 302216
3027, 302217, 292244
3028, 13001, 3028
3029, 302219, 292246
3030, 312193, 302220
3031, 302221, 292248
3032, 302222, 292249
3033, 302223, 292250
3034, 312197, 302224
3035, 292252, 282279
3036, 312199, 302226
3037, 302227, 292254
3038, 312201, 302228
3039, 302229, 292256
3040, 312203, 302230
3041, 302231, 292258
3042, 312205, 302232
3043, 312206, 302233
3044, 322180, 312207
3045, 312208, 302235
3046, 312209, 302236
3047, 302237, 292264
3048, 312211, 302238
3049, 302239, 292266
3050, 312213, 302240
3051, 302241, 292268
3052, 312215, 302242
3053, 302243, 292270
3054, 312217, 302244
3055, 302245, 292272
3056, 312219, 302246
3057, 312220, 302247
3058, 322194, 312221
3059, 312222, 302249
3060, 312223, 302250
3061, 302251, 292278
3062, 322198, 312225
3063, 312226, 302253
3064, 322200, 312227
3065, 312228, 302255
3066, 322202, 312229
3067, 302257, 292284
3068, 322204, 312231
3069, 312232, 302259
3070, 322206, 312233
3071, 312234, 302261
3072, 322208, 312235
3073, 312236, 302263
3074, 322210, 312237
3075, 312238, 302265
3076, 322212, 312239
3077, 312240, 302267
3078, 312241, 302268
3079, 302269, 292296
3080, 322216, 312243
3081, 312244, 302271
3082, 322218, 312245
3083, 302273, 292300
3084, 322220, 312247
3085, 312248, 302275
3086, 322222, 312249
3087, 312250, 302277
3088, 322224, 312251
3089, 312252, 302279
3090, 322226, 312253
3091, 322227, 312254
3092, 322228, 312255
3093, 312256, 302283
3094, 322230, 312257
3095, 312258, 302285
3096, 322232, 312259
3097, 312260, 302287
3098, 332207, 322234
3099, 322235, 312262
3100, 332209, 322236
3101, 322237, 312264
3102, 322238, 312265
3103, 322239, 312266
3104, 332213, 322240
3105, 322241, 312268
3106, 332215, 322242
3107, 322243, 312270
3108, 332217, 322244
3109, 312272, 302299
3110, 322246, 312273
3111, 43003, 33030
3112, 332221, 322248
3113, 322249, 312276
3114, 332223, 322250
3115, 322251, 312278
3116, 322252, 312279
3117, 332226, 322253
3118, 332227, 322254
3119, 332228, 322255
3120, 332229, 322256
3121, 332230, 322257
3122, 332231, 322258
3123, 322259, 312286
3124, 332233, 322260
3125, 332234, 322261
3126, 332235, 322262
3127, 332236, 322263
3128, 332237, 322264
3129, 332238, 322265
3130, 332239, 322266
3131, 342213, 332240
3132, 332241, 322268
3133, 342215, 332242
3134, 332243, 322270
3135, 342217, 332244
3136, 332245, 322272
3137, 53002, 43029
3138, 332247, 322274
3139, 332248, 322275
3140, 332249, 322276
3141, 332250, 322277
3142, 332251, 322278
3143, 53008, 43035
3144, 342226, 332253
3145, 53010, 43037
3146, 332255, 322282
3147, 342229, 332256
3148, 332257, 322284
3149, 342231, 332258
3150, 332259, 322286
3151, 53016, 43043
3152, 332261, 322288
3153, 342235, 332262
3154, 332263, 322290
3155, 342237, 332264
3156, 342238, 332265
3157, 352212, 342239
3158, 342240, 332267
3159, 352214, 342241
3160, 342242, 332269
3161, 352216, 342243
3162, 332271, 322298
3163, 352218, 342245
3164, 342246, 332273
3165, 63003, 53030
3166, 342248, 332275
3167, 342249, 332276
3168, 342250, 332277
3169, 63007, 53034
3170, 332279, 322306
3171, 63009, 53036
3172, 342254, 332281
3173, 352228, 342255
3174, 342256, 332283
3175, 53040, 43067
3176, 342258, 332285
3177, 63015, 53042
3178, 342260, 332287
3179, 63017, 53044
3180, 342262, 332289
3181, 352236, 342263
3182, 342264, 332291
3183, 352238, 342265
3184, 342266, 332293
3185, 352240, 342267
3186, 342268, 332295
3187, 362215, 352242
3188, 342270, 332297
3189, 63027, 53054
3190, 73001, 63028
3191, 63029, 53056
3192, 342274, 332301
3193, 63031, 53058
3194, 342276, 332303
3195, 73006, 63033
3196, 342278, 332305
3197, 73008, 63035
3198, 352253, 342280
3199, 73010, 63037
3200, 342282, 332309
3201, 352256, 342283
3202, 342284, 332311
3203, 362231, 352258
3204, 352259, 342286
3205, 73016, 63043
3206, 352261, 342288
3207, 73018, 63045
3208, 352263, 342290
3209, 362237, 352264
3210, 342292, 332319
3211, 362239, 352266
3212, 352267, 342294
3213, 362241, 352268
3214, 342296, 332323
3215, 362243, 352270
3216, 352271, 342298
3217, 362245, 352272
3218, 83002, 73029
3219, 73030, 63057
3220, 83004, 73031
3221, 83005, 73032
3222, 342304, 332331
3223, 83007, 73034
3224, 83008, 73035
3225, 83009, 73036
3226, 83010, 73037
3227, 362255, 352282
3228, 83012, 73039
3229, 362257, 352284
3230, 362258, 352285
3231, 372232, 362259
3232, 352287, 342314
3233, 83017, 73044
3234, 362262, 352289
3235, 362263, 352290
3236, 352291, 342318
3237, 362265, 352292
3238, 83022, 73049
3239, 362267, 352294
3240, 352295, 342322
3241, 362269, 352296
3242, 83026, 73053
3243, 362271, 352298
3244, 83028, 73055
3245, 372246, 362273
3246, 93003, 83030
3247, 83031, 73058
3248, 93005, 83032
3249, 93006, 83033
3250, 362278, 352305
3251, 93008, 83035
3252, 93009, 83036
3253, 372254, 362281
3254, 93011, 83038
3255, 362283, 352310
3256, 93013, 83040
3257, 372258, 362285
3258, 93015, 83042
3259, 372260, 362287
3260, 93017, 83044
3261, 93018, 83045
3262, 93019, 83046
3263, 372264, 362291
3264, 372265, 362292
3265, 372266, 362293
3266, 93023, 83050
3267, 372268, 362295
3268, 93025, 83052
3269, 372270, 362297
3270, 93027, 83054
3271, 372272, 362299
3272, 93029, 83056
3273, 372274, 362301
3274, 93031, 83058
3275, 93032, 83059
3276, 93033, 83060
3277, 103007, 93034
3278, 93035, 83062
3279, 103009, 93036
3280, 93037, 83064
3281, 372282, 362309
3282, 93039, 83066
3283, 372284, 362311
3284, 103014, 93041
3285, 382259, 372286
3286, 103016, 93043
3287, 372288, 362315
3288, 103018, 93045
3289, 103019, 93046
3290, 93047, 83074
3291, 382265, 372292
3292, 93049, 83076
3293, 382267, 372294
3294, 103024, 93051
3295, 382269, 372296
3296, 103026, 93053
3297, 382271, 372298
3298, 93055, 83082
3299, 113002, 103029
3300, 103030, 93057
3301, 113004, 103031
3302, 103032, 93059
3303, 372304, 362331
3304, 103034, 93061
3305, 113008, 103035
3306, 103036, 93063
3307, 113010, 103037
3308, 103038, 93065
3309, 113012, 103039
3310, 103040, 93067
3311, 113014, 103041
3312, 103042, 93069
3313, 382287, 372314
3314, 113017, 103044
3315, 382289, 372316
3316, 103046, 93073
3317, 113020, 103047
3318, 103048, 93075
3319, 113022, 103049
3320, 103050, 93077
3321, 382295, 372322
3322, 113025, 103052
3323, 113026, 103053
3324, 103054, 93081
3325, 382299, 372326
3326, 113029, 103056
3327, 123003, 113030
3328, 113031, 103058
3329, 123005, 113032
3330, 113033, 103060
3331, 123007, 113034
3332, 103062, 93089
3333, 113036, 103063
3334, 113037, 103064
3335, 123011, 113038
3336, 103066, 93093
3337, 123013, 113040
3338, 103068, 93095
3339, 113042, 103069
3340, 103070, 93097
3341, 123017, 113044
3342, 113045, 103072
3343, 123019, 113046
3344, 113047, 103074
3345, 123021, 113048
3346, 113049, 103076
3347, 123023, 113050
3348, 113051, 103078
3349, 123025, 113052
3350, 113053, 103080
3351, 123027, 113054
3352, 103082, 93109
3353, 123029, 113056
3354, 113057, 103084
3355, 123031, 113058
3356, 113059, 103086
3357, 123033, 113060
3358, 113061, 103088
3359, 123035, 113062
3360, 123036, 113063
3361, 123037, 113064
3362, 123038, 113065
3363, 123039, 113066
3364, 123040, 113067
3365, 123041, 113068
3366, 113069, 103096
3367, 123043, 113070
3368, 123044, 113071
3369, 133018, 123045
3370, 123046, 113073
3371, 123047, 113074
3372, 123048, 113075
3373, 123049, 113076
3374, 133023, 123050
3375, 123051, 113078
3376, 133025, 123052
3377, 133026, 123053
3378, 133027, 123054
3379, 123055, 113082
3380, 113083, 103110
3381, 133030, 123057
3382, 123058, 113085
3383, 133032, 123059
3384, 123060, 113087
3385, 133034, 123061
3386, 133035, 123062
3387, 133036, 123063
3388, 133037, 123064
3389, 133038, 123065
3390, 133039, 123066
3391, 133040, 123067
3392, 133041, 123068
3393, 133042, 123069
3394, 123070, 113097
3395, 133044, 123071
3396, 133045, 123072
3397, 133046, 123073
3398, 133047, 123074
3399, 133048, 123075
3400, 143022, 133049
3401, 143023, 133050
3402, 143024, 133051
3403, 133052, 123079
3404, 143026, 133053
3405, 133054, 123081
3406, 143028, 133055
3407, 133056, 123083
3408, 123084, 113111
3409, 133058, 123085
3410, 133059, 123086
3411, 133060, 123087
3412, 133061, 123088
3413, 133062, 123089
3414, 143036, 133063
3415, 133064, 123091
3416, 143038, 133065
3417, 143039, 133066
3418, 143040, 133067
3419, 133068, 123095
3420, 153015, 143042
3421, 133070, 123097
3422, 133071, 123098
3423, 143045, 133072
3424, 143046, 133073
3425, 143047, 133074
3426, 143048, 133075
3427, 133076, 123103
3428, 153023, 143050
3429, 143051, 133078
3430, 153025, 143052
3431, 143053, 133080
3432, 153027, 143054
3433, 143055, 133082
3434, 153029, 143056
3435, 133084, 123111
3436, 143058, 133085
3437, 143059, 133086
3438, 143060, 133087
3439, 133088, 123115
3440, 143062, 133089
3441, 143063, 133090
3442, 153037, 143064
3443, 143065, 133092
3444, 153039, 143066
3445, 143067, 133094
3446, 153041, 143068
3447, 143069, 133096
3448, 153043, 143070
3449, 143071, 133098
3450, 153045, 143072
3451, 143073, 133100
3452, 153047, 143074
3453, 143075, 133102
3454, 153049, 143076
3455, 143077, 133104
3456, 153051, 143078
3457, 143079, 133106
3458, 153053, 143080
3459, 143081, 133108
3460, 153055, 143082
3461, 153056, 143083
3462, 163030, 153057
3463, 143085, 133112
3464, 163032, 153059
3465, 153060, 143087
3466, 153061, 143088
3467, 143089, 133116
3468, 163036, 153063
3469, 143091, 133118
3470, 153065, 143092
3471, 143093, 133120
3472, 163040, 153067
3473, 153068, 143095
3474, 163042, 153069
3475, 153070, 143097
3476, 163044, 153071
3477, 153072, 143099
3478, 153073, 143100
3479, 143101, 133128
3480, 163048, 153075
3481, 143103, 133130
3482, 163050, 153077
3483, 153078, 143105
3484, 163052, 153079
3485, 153080, 143107
3486, 163054, 153081
3487, 153082, 143109
3488, 163056, 153083
3489, 153084, 143111
3490, 163058, 153085
3491, 153086, 143113
3492, 163060, 153087
3493, 153088, 143115
3494, 163062, 153089
3495, 153090, 143117
3496, 163064, 153091
3497, 153092, 143119
3498, 163066, 153093
3499, 143121, 133148
3500, 163068, 153095
3501, 153096, 143123
3502, 163070, 153097
3503, 153098, 143125
3504, 163072, 153099
3505, 153100, 143127
3506, 163074, 153101
3507, 163075, 153102
3508, 163076, 153103
3509, 163077, 153104
3510, 173051, 163078
3511, 163079, 153106
3512, 163080, 153107
3513, 153108, 143135
3514, 163082, 153109
3515, 163083, 153110
3516, 173057, 163084
3517, 153112, 143139
3518, 173059, 163086
3519, 163087, 153114
3520, 173061, 163088
3521, 163089, 153116
3522, 173063, 163090
3523, 163091, 153118
3524, 173065, 163092
3525, 163093, 153120
3526, 163094, 153121
3527, 153122, 143149
3528, 173069, 163096
3529, 163097, 153124
3530, 173071, 163098
3531, 163099, 153126
3532, 173073, 163100
3533, 173074, 163101
3534, 173075, 163102
3535, 173076, 163103
3536, 173077, 163104
3537, 173078, 163105
3538, 173079, 163106
3539, 173080, 163107
3540, 173081, 163108
3541, 153136, 143163
3542, 173083, 163110
3543, 163111, 153138
3544, 173085, 163112
3545, 163113, 153140
3546, 173087, 163114
3547, 173088, 163115
3548, 173089, 163116
3549, 173090, 163117
3550, 173091, 163118
3551, 173092, 163119
3552, 173093, 163120
3553, 183067, 173094
3554, 173095, 163122
3555, 163123, 153150
3556, 173097, 163124
3557, 173098, 163125
3558, 183072, 173099
3559, 173100, 163127
3560, 173101, 163128
3561, 183075, 173102
3562, 183076, 173103
3563, 183077, 173104
3564, 173105, 163132
3565, 183079, 173106
3566, 173107, 163134
3567, 183081, 173108
3568, 173109, 163136
3569, 173110, 163137
3570, 183084, 173111
3571, 173112, 163139
3572, 183086, 173113
3573, 173114, 163141
3574, 183088, 173115
3575, 183089, 173116
3576, 183090, 173117
3577, 183091, 173118
3578, 183092, 173119
3579, 183093, 173120
3580, 183094, 173121
3581, 193068, 183095
3582, 183096, 173123
3583, 183097, 173124
3584, 183098, 173125
3585, 183099, 173126
3586, 183100, 173127
3587, 183101, 173128
3588, 183102, 173129
3589, 193076, 183103
3590, 183104, 173131
3591, 193078, 183105
3592, 183106, 173133
3593, 193080, 183107
3594, 183108, 173135
3595, 193082, 183109
3596, 183110, 173137
3597, 193084, 183111
3598, 183112, 173139
3599, 183113, 173140
3600, 183114, 173141
3601, 193088, 183115
3602, 183116, 173143
3603, 193090, 183117
3604, 183118, 173145
3605, 193092, 183119
3606, 193093, 183120
3607, 203067, 193094
3608, 183122, 173149
3609, 203069, 193096
3610, 193097, 183124
3611, 203071, 193098
3612, 193099, 183126
3613, 193100, 183127
3614, 193101, 183128
3615, 203075, 193102
3616, 183130, 173157
3617, 203077, 193104
3618, 193105, 183132
3619, 203079, 193106
3620, 193107, 183134
3621, 203081, 193108
3622, 193109, 183136
3623, 203083, 193110
3624, 183138, 173165
3625, 203085, 193112
3626, 193113, 183140
3627, 193114, 183141
3628, 183142, 173169
3629, 203089, 193116
3630, 193117, 183144
3631, 203091, 193118
3632, 193119, 183146
3633, 203093, 193120
3634, 193121, 183148
3635, 203095, 193122
3636, 193123, 183150
3637, 203097, 193124
3638, 193125, 183152
3639, 203099, 193126
3640, 193127, 183154
3641, 203101, 193128
3642, 193129, 183156
3643, 203103, 193130
3644, 193131, 183158
3645, 213078, 203105
3646, 193133, 183160
3647, 213080, 203107
3648, 193135, 183162
3649, 213082, 203109
3650, 193137, 183164
3651, 213084, 203111
3652, 203112, 193139
3653, 213086, 203113
3654, 203114, 193141
3655, 203115, 193142
3656, 193143, 183170
3657, 213090, 203117
3658, 193145, 183172
3659, 203119, 193146
3660, 193147, 183174
3661, 213094, 203121
3662, 203122, 193149
3663, 213096, 203123
3664, 193151, 183178
3665, 213098, 203125
3666, 203126, 193153
3667, 213100, 203127
3668, 203128, 193155
3669, 213102, 203129
3670, 203130, 193157
3671, 213104, 203131
3672, 203132, 193159
3673, 213106, 203133
3674, 203134, 193161
3675, 213108, 203135
3676, 203136, 193163
3677, 213110, 203137
3678, 203138, 193165
3679, 213112, 203139
3680, 213113, 203140
3681, 213114, 203141
3682, 203142, 193169
3683, 213116, 203143
3684, 203144, 193171
3685, 213118, 203145
3686, 213119, 203146
3687, 203147, 193174
3688, 193175, 183202
3689, 213122, 203149
3690, 203150, 193177
3691, 213124, 203151
3692, 203152, 193179
3693, 223099, 213126
3694, 213127, 203154
3695, 213128, 203155
3696, 213129, 203156
